cycle,t_ms,whl_rpm,whl_ok,whl_fresh,mot_rpm,lock_fr,c_slip,locked,err_rpm,p_term,i_term,pi_raw,clamp,slew,iq,mot_i,fault,bus_v
3,3137,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3161,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3181,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3201,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3227,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3247,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3267,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3292,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3312,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3332,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3358,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3378,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3398,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3425,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3445,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3465,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3491,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3511,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3531,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3557,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3577,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3597,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3617,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3637,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3657,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3682,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3703,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3723,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3748,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3768,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3788,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3814,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3834,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3854,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3880,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3900,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3920,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3946,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3967,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3987,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4012,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4032,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4052,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4078,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4101,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4121,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4141,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4161,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4181,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4206,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4227,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4247,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4272,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4292,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4312,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4338,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4358,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4378,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4404,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4425,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4445,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4470,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4490,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4510,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4536,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4557,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4577,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4601,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4621,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4641,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4663,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4683,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4703,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4729,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4750,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4771,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4795,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4815,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4835,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4861,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4881,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4901,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4927,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4947,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4967,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,4993,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5013,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5034,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5061,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5082,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5102,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5129,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5149,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5169,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5189,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5209,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5230,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5255,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5276,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5297,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5321,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5342,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5362,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5387,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5408,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5429,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5453,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5473,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5493,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5519,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5539,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5559,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5585,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5606,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5626,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5646,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5666,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5686,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5710,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5731,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5752,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5776,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5796,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5816,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5842,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5862,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5882,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5908,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5929,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5950,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5975,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,5995,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6016,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6042,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6063,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6083,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6107,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6127,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6147,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6168,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6189,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6210,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6234,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6254,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6274,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6301,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6322,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6343,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6367,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6387,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6407,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6433,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6453,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6473,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6499,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6519,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6539,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6565,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6585,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6605,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6631,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6651,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6671,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6692,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6712,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6732,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6755,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6775,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6795,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6822,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6842,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6862,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6889,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6909,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6930,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6955,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6975,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,6995,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7021,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7041,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7061,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7087,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7107,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7127,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7153,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7173,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7193,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7215,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7235,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7255,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7281,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7301,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7321,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7348,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7368,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7388,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7414,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7434,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7454,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7482,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7503,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7523,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7548,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7568,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7588,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7613,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7633,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
