t_ms,sys_state,req_mode,whl_rpm,whl_ok,whl_fresh,mot_rpm,carrier_rpm,err_rpm,integral,regen_cmd,assist_cmd,iq,mot_i,cap_v,bus_v,fault,inhibit
43374,4,2,47.9,1,0,0.0,0.0,4.79,27.40,27.40,0.00,-0.01,-0.01,20.8,20.8,0,0
43437,4,2,47.9,1,0,0.0,0.0,4.79,27.50,27.50,0.00,-0.01,-0.01,20.8,20.8,0,0
43460,4,2,47.9,1,0,0.0,0.0,4.79,27.59,27.59,0.00,-0.01,-0.01,20.8,20.8,0,0
43525,4,2,47.9,1,0,0.0,0.0,4.79,27.69,27.69,0.00,-0.01,-0.01,20.8,20.8,0,0
43554,4,2,47.9,1,0,0.0,0.0,4.79,27.78,27.78,0.00,-0.01,-0.02,20.8,20.8,0,0
43617,4,2,47.9,1,0,0.0,0.0,4.79,27.88,27.88,0.00,-0.01,-0.02,20.8,20.8,0,0
43640,3,1,47.9,1,0,0.0,0.0,4.79,0.00,0.00,0.30,-0.02,-0.02,20.8,20.8,0,0
43702,4,2,47.9,1,0,0.0,0.0,4.79,0.10,0.10,0.00,-0.02,-0.02,20.8,20.8,0,0
43742,4,2,47.9,1,0,0.0,0.0,4.79,0.29,0.29,0.00,+0.02,-0.01,20.8,20.8,0,0
43767,4,2,47.9,1,0,0.0,0.0,4.79,0.48,0.48,0.00,+0.15,-0.02,20.8,20.8,0,0
43831,4,2,47.9,1,0,0.0,0.0,4.79,0.57,0.57,0.00,+0.15,-0.02,20.8,20.8,0,0
43853,4,2,47.9,1,0,0.0,0.0,4.79,0.67,0.67,0.00,+0.03,-0.03,20.8,20.8,0,0
43916,4,2,47.9,1,0,0.0,0.0,4.79,0.77,0.77,0.00,+0.03,-0.03,20.8,20.8,0,0
43938,4,2,47.9,1,0,0.0,0.0,4.79,0.86,0.86,0.00,+0.02,-0.01,20.8,20.8,0,0
44001,4,2,47.9,1,0,0.0,0.0,4.79,0.96,0.96,0.00,+0.02,-0.01,20.8,20.8,0,0
44023,4,2,47.9,1,0,0.0,0.0,4.79,1.05,1.05,0.00,-0.02,-0.01,20.8,20.8,0,0
44086,4,2,47.9,1,0,0.0,0.0,4.79,1.15,1.15,0.00,-0.02,-0.01,20.8,20.8,0,0
44108,4,2,47.9,1,0,0.0,0.0,4.79,1.25,1.25,0.00,-0.01,-0.01,20.8,20.8,0,0
44170,4,2,47.9,1,0,0.0,0.0,4.79,1.34,1.34,0.00,-0.01,-0.01,20.8,20.8,0,0
44192,4,2,47.9,1,0,0.0,0.0,4.79,1.44,1.44,0.00,-0.01,-0.02,20.8,20.8,0,0
44254,4,2,47.9,1,0,0.0,0.0,4.79,1.53,1.53,0.00,-0.01,-0.02,20.8,20.8,0,0
44276,4,2,47.9,1,0,0.0,0.0,4.79,1.63,1.63,0.00,-0.01,-0.02,20.8,20.8,0,0
44338,4,2,47.9,1,0,0.0,0.0,4.79,1.72,1.72,0.00,-0.01,-0.02,20.8,20.8,0,0
44360,4,2,47.9,1,0,0.0,0.0,4.79,1.82,1.82,0.00,-0.02,-0.02,20.8,20.8,0,0
44423,4,2,47.9,1,0,0.0,0.0,4.79,1.92,1.92,0.00,-0.02,-0.02,20.8,20.8,0,0
44445,4,2,47.9,1,0,0.0,0.0,4.79,2.01,2.01,0.00,-0.02,-0.02,20.8,20.8,0,0
44508,4,2,47.9,1,0,0.0,0.0,4.79,2.11,2.11,0.00,-0.02,-0.02,20.8,20.8,0,0
44530,3,1,47.9,1,0,0.0,0.0,4.79,0.00,0.00,0.30,-0.01,-0.01,20.7,20.7,0,0
44593,4,2,47.9,1,0,0.0,0.0,4.79,0.10,0.10,0.00,-0.01,-0.01,20.7,20.7,0,0
44628,4,2,47.9,1,0,0.0,0.0,4.79,0.29,0.29,0.00,+0.02,-0.01,20.7,20.7,0,0
44661,4,2,47.9,1,0,0.0,0.0,4.79,0.48,0.48,0.00,+0.17,-0.02,20.7,20.7,0,0
44720,4,2,47.9,1,0,0.0,0.0,4.79,0.57,0.57,0.00,+0.17,-0.02,20.7,20.7,0,0
44742,4,2,47.9,1,0,0.0,0.0,4.79,0.67,0.67,0.00,+0.02,-0.02,20.7,20.7,0,0
44805,4,2,47.9,1,0,0.0,0.0,4.79,0.77,0.77,0.00,+0.02,-0.02,20.7,20.7,0,0
44837,4,2,47.9,1,0,0.0,0.0,4.79,0.86,0.86,0.00,+0.02,-0.01,20.7,20.7,0,0
44900,4,2,47.9,1,0,0.0,0.0,4.79,0.96,0.96,0.00,+0.02,-0.01,20.7,20.7,0,0
44922,4,2,47.9,1,0,0.0,0.0,4.79,1.05,1.05,0.00,-0.01,-0.02,20.7,20.7,0,0
44985,4,2,47.9,1,0,0.0,0.0,4.79,1.15,1.15,0.00,-0.01,-0.02,20.7,20.7,0,0
45007,4,2,47.9,1,0,0.0,0.0,4.79,1.25,1.25,0.00,-0.01,-0.01,20.7,20.7,0,0
45070,4,2,47.9,1,0,0.0,0.0,4.79,1.34,1.34,0.00,-0.01,-0.01,20.7,20.7,0,0
45093,4,2,47.9,1,0,0.0,0.0,4.79,1.44,1.44,0.00,-0.01,-0.01,20.7,20.7,0,0
45156,4,2,47.9,1,0,0.0,0.0,4.79,1.53,1.53,0.00,-0.01,-0.01,20.7,20.7,0,0
45178,4,2,47.9,1,0,0.0,0.0,4.79,1.63,1.63,0.00,-0.01,-0.01,20.7,20.7,0,0
45241,4,2,47.9,1,0,0.0,0.0,4.79,1.72,1.72,0.00,-0.01,-0.01,20.7,20.7,0,0
45263,4,2,47.9,1,0,0.0,0.0,4.79,1.82,1.82,0.00,-0.01,-0.01,20.7,20.7,0,0
45328,4,2,47.9,1,0,0.0,0.0,4.79,1.92,1.92,0.00,-0.01,-0.01,20.7,20.7,0,0
45350,4,2,47.9,1,0,0.0,0.0,4.79,2.01,2.01,0.00,-0.01,-0.02,20.7,20.7,0,0
45413,4,2,47.9,1,0,0.0,0.0,4.79,2.11,2.11,0.00,-0.01,-0.02,20.7,20.7,0,0
45436,4,2,47.9,1,0,0.0,0.0,4.79,2.20,2.20,0.00,-0.01,-0.01,20.7,20.7,0,0
45499,4,2,47.9,1,0,0.0,0.0,4.79,2.30,2.30,0.00,-0.01,-0.01,20.7,20.7,0,0
45522,4,2,47.9,1,0,0.0,0.0,4.79,2.40,2.40,0.00,-0.01,-0.02,20.7,20.7,0,0
45585,4,2,47.9,1,0,0.0,0.0,4.79,2.49,2.49,0.00,-0.01,-0.02,20.7,20.7,0,0
45607,4,2,47.9,1,0,0.0,0.0,4.79,2.59,2.59,0.00,-0.01,-0.02,20.7,20.7,0,0
45672,4,2,47.9,1,0,0.0,0.0,4.79,2.68,2.68,0.00,-0.01,-0.02,20.7,20.7,0,0
45700,4,2,47.9,1,0,0.0,0.0,4.79,2.78,2.78,0.00,-0.01,-0.02,20.7,20.7,0,0
45763,4,2,47.9,1,0,0.0,0.0,4.79,2.87,2.87,0.00,-0.01,-0.02,20.7,20.7,0,0
45785,4,2,47.9,1,0,0.0,0.0,4.79,2.97,2.97,0.00,-0.01,-0.01,20.7,20.7,0,0
45848,4,2,47.9,1,0,0.0,0.0,4.79,3.07,3.07,0.00,-0.01,-0.01,20.7,20.7,0,0
45870,4,2,47.9,1,0,0.0,0.0,4.79,3.16,3.16,0.00,-0.01,-0.02,20.7,20.7,0,0
45934,4,2,47.9,1,0,0.0,0.0,4.79,3.26,3.26,0.00,-0.01,-0.02,20.7,20.7,0,0
45956,4,2,47.9,1,0,0.0,0.0,4.79,3.35,3.35,0.00,-0.01,-0.02,20.7,20.7,0,0
46019,4,2,47.9,1,0,0.0,0.0,4.79,3.45,3.45,0.00,-0.01,-0.02,20.7,20.7,0,0
46041,4,2,47.9,1,0,0.0,0.0,4.79,3.54,3.54,0.00,-0.01,-0.02,20.7,20.7,0,0
46105,4,2,47.9,1,0,0.0,0.0,4.79,3.64,3.64,0.00,-0.01,-0.02,20.7,20.7,0,0
46127,4,2,47.9,1,0,0.0,0.0,4.79,3.74,3.74,0.00,-0.01,-0.01,20.7,20.7,0,0
46191,4,2,47.9,1,0,0.0,0.0,4.79,3.83,3.83,0.00,-0.01,-0.01,20.7,20.7,0,0
46213,4,2,47.9,1,0,0.0,0.0,4.79,3.93,3.93,0.00,-0.01,-0.03,20.7,20.7,0,0
46276,4,2,47.9,1,0,0.0,0.0,4.79,4.02,4.02,0.00,-0.01,-0.03,20.7,20.7,0,0
46298,4,2,47.9,1,0,0.0,0.0,4.79,4.12,4.12,0.00,-0.01,-0.01,20.7,20.7,0,0
46361,4,2,47.9,1,0,0.0,0.0,4.79,4.22,4.22,0.00,-0.01,-0.01,20.7,20.7,0,0
46384,4,2,47.9,1,0,0.0,0.0,4.79,4.31,4.31,0.00,+0.00,-0.02,20.7,20.7,0,0
46447,4,2,47.9,1,0,0.0,0.0,4.79,4.41,4.41,0.00,+0.00,-0.02,20.7,20.7,0,0
46469,4,2,47.9,1,0,0.0,0.0,4.79,4.50,4.50,0.00,-0.01,-0.01,20.7,20.7,0,0
46533,4,2,47.9,1,0,0.0,0.0,4.79,4.60,4.60,0.00,-0.01,-0.01,20.7,20.7,0,0
46555,4,2,47.9,1,0,0.0,0.0,4.79,4.69,4.69,0.00,-0.01,-0.01,20.7,20.7,0,0
46618,4,2,47.9,1,0,0.0,0.0,4.79,4.79,4.79,0.00,-0.01,-0.01,20.7,20.7,0,0
46641,4,2,47.9,1,0,0.0,0.0,4.79,4.89,4.89,0.00,-0.01,-0.02,20.7,20.7,0,0
46704,4,2,47.9,1,0,0.0,0.0,4.79,4.98,4.98,0.00,-0.01,-0.02,20.7,20.7,0,0
46728,4,2,47.9,1,0,0.0,0.0,4.79,5.08,5.08,0.00,-0.01,-0.02,20.7,20.7,0,0
46794,3,1,47.9,1,0,0.0,0.0,4.79,0.00,0.00,0.30,-0.01,-0.02,20.7,20.7,0,0
46817,4,2,47.9,1,0,0.0,0.0,4.79,0.10,0.10,0.00,-0.01,-0.02,20.7,20.7,0,0
46839,4,2,47.9,1,0,0.0,0.0,4.79,0.19,0.19,0.00,-0.01,-0.02,20.7,20.7,0,0
46862,4,2,47.9,1,0,0.0,0.0,4.79,0.29,0.29,0.00,-0.01,-0.02,20.7,20.7,0,0
46890,4,2,47.9,1,0,0.0,0.0,4.79,0.48,0.48,0.00,+0.16,-0.02,20.7,20.7,0,0
46922,4,2,47.9,1,0,0.0,0.0,4.79,0.67,0.67,0.00,+0.16,-0.02,20.7,20.7,0,0
46950,4,2,47.9,1,0,0.0,0.0,4.79,0.77,0.77,0.00,+0.13,-0.03,20.7,20.7,0,0
47014,4,2,47.9,1,0,0.0,0.0,4.79,0.86,0.86,0.00,+0.13,-0.03,20.7,20.7,0,0
47036,4,2,47.9,1,0,0.0,0.0,4.79,0.96,0.96,0.00,+0.05,-0.03,20.7,20.7,0,0
47099,4,2,47.9,1,0,0.0,0.0,4.79,1.05,1.05,0.00,+0.05,-0.03,20.7,20.7,0,0
47122,4,2,47.9,1,0,0.0,0.0,4.79,1.15,1.15,0.00,-0.01,-0.02,20.7,20.7,0,0
47185,4,2,47.9,1,0,0.0,0.0,4.79,1.25,1.25,0.00,-0.01,-0.02,20.7,20.7,0,0
47208,4,2,47.9,1,0,0.0,0.0,4.79,1.34,1.34,0.00,-0.01,-0.01,20.7,20.7,0,0
47272,4,2,47.9,1,0,0.0,0.0,4.79,1.44,1.44,0.00,-0.01,-0.01,20.7,20.7,0,0
47294,4,2,47.9,1,0,0.0,0.0,4.79,1.53,1.53,0.00,-0.01,-0.02,20.7,20.7,0,0
47357,4,2,47.9,1,0,0.0,0.0,4.79,1.63,1.63,0.00,-0.01,-0.02,20.7,20.7,0,0
47380,4,2,47.9,1,0,0.0,0.0,4.79,1.72,1.72,0.00,+0.00,-0.01,20.7,20.7,0,0
47443,4,2,47.9,1,0,0.0,0.0,4.79,1.82,1.82,0.00,+0.00,-0.01,20.7,20.7,0,0
47465,4,2,47.9,1,0,0.0,0.0,4.79,1.92,1.92,0.00,-0.01,-0.01,20.7,20.7,0,0
47528,4,2,47.9,1,0,0.0,0.0,4.79,2.01,2.01,0.00,-0.01,-0.01,20.7,20.7,0,0
47551,4,2,47.9,1,0,0.0,0.0,4.79,2.11,2.11,0.00,-0.01,-0.02,20.7,20.7,0,0
47615,4,2,47.9,1,0,0.0,0.0,4.79,2.20,2.20,0.00,-0.01,-0.02,20.7,20.7,0,0
47637,4,2,47.9,1,0,0.0,0.0,4.79,2.30,2.30,0.00,-0.01,-0.02,20.7,20.7,0,0
47700,4,2,47.9,1,0,0.0,0.0,4.79,2.40,2.40,0.00,-0.01,-0.02,20.7,20.7,0,0
47725,4,2,47.9,1,0,0.0,0.0,4.79,2.49,2.49,0.00,+0.00,-0.02,20.7,20.7,0,0
47783,4,2,47.9,1,0,0.0,0.0,4.79,2.59,2.59,0.00,+0.00,-0.02,20.7,20.7,0,0
47805,4,2,47.9,1,0,0.0,0.0,4.79,2.68,2.68,0.00,-0.01,-0.01,20.7,20.7,0,0
47869,4,2,47.9,1,0,0.0,0.0,4.79,2.78,2.78,0.00,-0.01,-0.01,20.7,20.7,0,0
47891,4,2,47.9,1,0,0.0,0.0,4.79,2.87,2.87,0.00,-0.01,-0.02,20.7,20.7,0,0
47954,4,2,47.9,1,0,0.0,0.0,4.79,2.97,2.97,0.00,-0.01,-0.02,20.7,20.7,0,0
47976,4,2,47.9,1,0,0.0,0.0,4.79,3.07,3.07,0.00,+0.00,-0.01,20.7,20.7,0,0
48039,4,2,47.9,1,0,0.0,0.0,4.79,3.16,3.16,0.00,+0.00,-0.01,20.7,20.7,0,0
48062,4,2,47.9,1,0,0.0,0.0,4.79,3.26,3.26,0.00,-0.01,-0.02,20.7,20.7,0,0
48125,4,2,47.9,1,0,0.0,0.0,4.79,3.35,3.35,0.00,-0.01,-0.02,20.7,20.7,0,0
48148,4,2,47.9,1,0,0.0,0.0,4.79,3.45,3.45,0.00,-0.01,-0.01,20.7,20.7,0,0
48211,4,2,47.9,1,0,0.0,0.0,4.79,3.54,3.54,0.00,-0.01,-0.01,20.7,20.7,0,0
48233,4,2,47.9,1,0,0.0,0.0,4.79,3.64,3.64,0.00,+0.00,-0.01,20.7,20.7,0,0
48296,4,2,47.9,1,0,0.0,0.0,4.79,3.74,3.74,0.00,+0.00,-0.01,20.7,20.7,0,0
48319,4,2,47.9,1,0,0.0,0.0,4.79,3.83,3.83,0.00,-0.01,-0.01,20.7,20.7,0,0
48382,4,2,47.9,1,0,0.0,0.0,4.79,3.93,3.93,0.00,-0.01,-0.01,20.7,20.7,0,0
48404,4,2,47.9,1,0,0.0,0.0,4.79,4.02,4.02,0.00,-0.01,-0.02,20.7,20.7,0,0
48468,4,2,47.9,1,0,0.0,0.0,4.79,4.12,4.12,0.00,-0.01,-0.02,20.7,20.7,0,0
48490,4,2,47.9,1,0,0.0,0.0,4.79,4.22,4.22,0.00,-0.02,-0.02,20.7,20.7,0,0
48554,4,2,47.9,1,0,0.0,0.0,4.79,4.31,4.31,0.00,-0.02,-0.02,20.7,20.7,0,0
48576,4,2,47.9,1,0,0.0,0.0,4.79,4.41,4.41,0.00,-0.01,-0.01,20.7,20.7,0,0
48639,4,2,47.9,1,0,0.0,0.0,4.79,4.50,4.50,0.00,-0.01,-0.01,20.7,20.7,0,0
48662,4,2,47.9,1,0,0.0,0.0,4.79,4.60,4.60,0.00,+0.00,-0.01,20.7,20.7,0,0
48725,4,2,47.9,1,0,0.0,0.0,4.79,4.69,4.69,0.00,+0.00,-0.01,20.7,20.7,0,0
48748,4,2,47.9,1,0,0.0,0.0,4.79,4.79,4.79,0.00,-0.01,-0.01,20.7,20.7,0,0
48813,4,2,47.9,1,0,0.0,0.0,4.79,4.89,4.89,0.00,-0.01,-0.01,20.7,20.7,0,0
48843,4,2,47.9,1,0,0.0,0.0,4.79,4.98,4.98,0.00,+0.00,-0.01,20.7,20.7,0,0
48906,4,2,47.9,1,0,0.0,0.0,4.79,5.08,5.08,0.00,+0.00,-0.01,20.7,20.7,0,0
48929,4,2,47.9,1,0,0.0,0.0,4.79,5.17,5.17,0.00,+0.00,-0.01,20.7,20.7,0,0
48992,4,2,47.9,1,0,0.0,0.0,4.79,5.27,5.27,0.00,+0.00,-0.01,20.7,20.7,0,0
49014,4,2,47.9,1,0,0.0,0.0,4.79,5.37,5.37,0.00,+0.00,-0.01,20.7,20.7,0,0
49077,4,2,47.9,1,0,0.0,0.0,4.79,5.46,5.46,0.00,+0.00,-0.01,20.7,20.7,0,0
49100,4,2,47.9,1,0,0.0,0.0,4.79,5.56,5.56,0.00,+0.00,-0.02,20.7,20.7,0,0
49164,4,2,47.9,1,0,0.0,0.0,4.79,5.65,5.65,0.00,+0.00,-0.02,20.7,20.7,0,0
49187,4,2,47.9,1,0,0.0,0.0,4.79,5.75,5.75,0.00,+0.00,-0.01,20.7,20.7,0,0
49250,4,2,47.9,1,0,0.0,0.0,4.79,5.84,5.84,0.00,+0.00,-0.01,20.7,20.7,0,0
49272,4,2,47.9,1,0,0.0,0.0,4.79,5.94,5.94,0.00,+0.00,-0.01,20.7,20.7,0,0
49335,4,2,47.9,1,0,0.0,0.0,4.79,6.04,6.04,0.00,+0.00,-0.01,20.7,20.7,0,0
49358,4,2,47.9,1,0,0.0,0.0,4.79,6.13,6.13,0.00,+0.00,-0.02,20.7,20.7,0,0
49421,4,2,47.9,1,0,0.0,0.0,4.79,6.23,6.23,0.00,+0.00,-0.02,20.7,20.7,0,0
49443,4,2,47.9,1,0,0.0,0.0,4.79,6.32,6.32,0.00,-0.01,-0.02,20.7,20.7,0,0
49506,4,2,47.9,1,0,0.0,0.0,4.79,6.42,6.42,0.00,-0.01,-0.02,20.7,20.7,0,0
49529,4,2,47.9,1,0,0.0,0.0,4.79,6.51,6.51,0.00,+0.00,-0.02,20.7,20.7,0,0
49592,4,2,47.9,1,0,0.0,0.0,4.79,6.61,6.61,0.00,+0.00,-0.02,20.7,20.7,0,0
49615,4,2,47.9,1,0,0.0,0.0,4.79,6.71,6.71,0.00,-0.01,-0.02,20.7,20.7,0,0
49678,4,2,47.9,1,0,0.0,0.0,4.79,6.80,6.80,0.00,-0.01,-0.02,20.7,20.7,0,0
49700,4,2,47.9,1,0,0.0,0.0,4.79,6.90,6.90,0.00,+0.00,-0.02,20.7,20.7,0,0
49764,4,2,47.9,1,0,0.0,0.0,4.79,6.99,6.99,0.00,+0.00,-0.02,20.7,20.7,0,0
49786,4,2,47.9,1,0,0.0,0.0,4.79,7.09,7.09,0.00,-0.01,-0.01,20.7,20.7,0,0
49850,4,2,47.9,1,0,0.0,0.0,4.79,7.19,7.19,0.00,-0.01,-0.01,20.7,20.7,0,0
49874,4,2,47.9,1,0,0.0,0.0,4.79,7.28,7.28,0.00,-0.01,-0.02,20.7,20.7,0,0
49935,4,2,47.9,1,0,0.0,0.0,4.79,7.38,7.38,0.00,-0.01,-0.02,20.7,20.7,0,0
49957,4,2,47.9,1,0,0.0,0.0,4.79,7.47,7.47,0.00,-0.01,-0.02,20.7,20.7,0,0
50020,4,2,47.9,1,0,0.0,0.0,4.79,7.57,7.57,0.00,-0.01,-0.02,20.7,20.7,0,0
50043,4,2,47.9,1,0,0.0,0.0,4.79,7.66,7.66,0.00,-0.01,-0.02,20.6,20.6,0,0
50106,4,2,47.9,1,0,0.0,0.0,4.79,7.76,7.76,0.00,-0.01,-0.02,20.6,20.6,0,0
50129,4,2,47.9,1,0,0.0,0.0,4.79,7.86,7.86,0.00,-0.01,-0.02,20.7,20.7,0,0
50192,4,2,47.9,1,0,0.0,0.0,4.79,7.95,7.95,0.00,-0.01,-0.02,20.7,20.7,0,0
50215,4,2,47.9,1,0,0.0,0.0,4.79,8.05,8.05,0.00,-0.01,-0.02,20.6,20.6,0,0
50278,4,2,47.9,1,0,0.0,0.0,4.79,8.14,8.14,0.00,-0.01,-0.02,20.6,20.6,0,0
50300,4,2,47.9,1,0,0.0,0.0,4.79,8.24,8.24,0.00,-0.01,-0.02,20.6,20.6,0,0
50364,4,2,47.9,1,0,0.0,0.0,4.79,8.34,8.34,0.00,-0.01,-0.02,20.6,20.6,0,0
50386,4,2,47.9,1,0,0.0,0.0,4.79,8.43,8.43,0.00,-0.02,-0.03,20.6,20.6,0,0
50449,4,2,47.9,1,0,0.0,0.0,4.79,8.53,8.53,0.00,-0.02,-0.03,20.6,20.6,0,0
50482,4,2,47.9,1,0,0.0,0.0,4.79,8.62,8.62,0.00,-0.01,-0.02,20.6,20.6,0,0
50545,4,2,47.9,1,0,0.0,0.0,4.79,8.72,8.72,0.00,-0.01,-0.02,20.6,20.6,0,0
50568,4,2,47.9,1,0,0.0,0.0,4.79,8.81,8.81,0.00,-0.01,-0.02,20.6,20.6,0,0
50631,4,2,47.9,1,0,0.0,0.0,4.79,8.91,8.91,0.00,-0.01,-0.02,20.6,20.6,0,0
50653,4,2,47.9,1,0,0.0,0.0,4.79,9.01,9.01,0.00,-0.01,-0.02,20.6,20.6,0,0
50717,4,2,47.9,1,0,0.0,0.0,4.79,9.10,9.10,0.00,-0.01,-0.02,20.6,20.6,0,0
50739,4,2,47.9,1,0,0.0,0.0,4.79,9.20,9.20,0.00,-0.01,-0.01,20.6,20.6,0,0
50802,4,2,47.9,1,0,0.0,0.0,4.79,9.29,9.29,0.00,-0.01,-0.01,20.6,20.6,0,0
50824,4,2,47.9,1,0,0.0,0.0,4.79,9.39,9.39,0.00,-0.01,-0.01,20.6,20.6,0,0
50888,4,2,47.9,1,0,0.0,0.0,4.79,9.48,9.48,0.00,-0.01,-0.01,20.6,20.6,0,0
50910,4,2,47.9,1,0,0.0,0.0,4.79,9.58,9.58,0.00,-0.01,-0.02,20.6,20.6,0,0
50975,4,2,47.9,1,0,0.0,0.0,4.79,9.68,9.68,0.00,-0.01,-0.02,20.6,20.6,0,0
51002,4,2,47.9,1,0,0.0,0.0,4.79,9.77,9.77,0.00,-0.01,-0.02,20.6,20.6,0,0
51065,4,2,47.9,1,0,0.0,0.0,4.79,9.87,9.87,0.00,-0.01,-0.02,20.6,20.6,0,0
51087,4,2,47.9,1,0,0.0,0.0,4.79,9.96,9.96,0.00,+0.00,-0.01,20.6,20.6,0,0
51151,4,2,47.9,1,0,0.0,0.0,4.79,10.06,10.06,0.00,+0.00,-0.01,20.6,20.6,0,0
51173,4,2,47.9,1,0,0.0,0.0,4.79,10.16,10.16,0.00,+0.00,-0.01,20.6,20.6,0,0
51236,4,2,47.9,1,0,0.0,0.0,4.79,10.25,10.25,0.00,+0.00,-0.01,20.6,20.6,0,0
51259,4,2,47.9,1,0,0.0,0.0,4.79,10.35,10.35,0.00,-0.01,-0.01,20.6,20.6,0,0
51322,4,2,47.9,1,0,0.0,0.0,4.79,10.44,10.44,0.00,-0.01,-0.01,20.6,20.6,0,0
51345,4,2,47.9,1,0,0.0,0.0,4.79,10.54,10.54,0.00,-0.01,-0.01,20.6,20.6,0,0
51408,4,2,47.9,1,0,0.0,0.0,4.79,10.63,10.63,0.00,-0.01,-0.01,20.6,20.6,0,0
51430,4,2,47.9,1,0,0.0,0.0,4.79,10.73,10.73,0.00,-0.01,-0.02,20.6,20.6,0,0
51493,4,2,47.9,1,0,0.0,0.0,4.79,10.83,10.83,0.00,-0.01,-0.02,20.6,20.6,0,0
51516,4,2,47.9,1,0,0.0,0.0,4.79,10.92,10.92,0.00,+0.00,-0.01,20.6,20.6,0,0
51579,4,2,47.9,1,0,0.0,0.0,4.79,11.02,11.02,0.00,+0.00,-0.01,20.6,20.6,0,0
51602,4,2,47.9,1,0,0.0,0.0,4.79,11.11,11.11,0.00,+0.00,-0.01,20.6,20.6,0,0
51665,4,2,47.9,1,0,0.0,0.0,4.79,11.21,11.21,0.00,+0.00,-0.01,20.6,20.6,0,0
51687,4,2,47.9,1,0,0.0,0.0,4.79,11.31,11.31,0.00,+0.00,-0.02,20.6,20.6,0,0
51750,4,2,47.9,1,0,0.0,0.0,4.79,11.40,11.40,0.00,+0.00,-0.02,20.6,20.6,0,0
51773,4,2,47.9,1,0,0.0,0.0,4.79,11.50,11.50,0.00,+0.00,-0.01,20.6,20.6,0,0
51836,4,2,47.9,1,0,0.0,0.0,4.79,11.59,11.59,0.00,+0.00,-0.01,20.6,20.6,0,0
51858,4,2,47.9,1,0,0.0,0.0,4.79,11.69,11.69,0.00,+0.00,-0.01,20.6,20.6,0,0
51921,4,2,47.9,1,0,0.0,0.0,4.79,11.78,11.78,0.00,+0.00,-0.01,20.6,20.6,0,0
51944,4,2,47.9,1,0,0.0,0.0,4.79,11.88,11.88,0.00,+0.00,-0.02,20.6,20.6,0,0
52007,4,2,47.9,1,0,0.0,0.0,4.79,11.98,11.98,0.00,+0.00,-0.02,20.6,20.6,0,0
52031,4,2,47.9,1,0,0.0,0.0,4.79,12.07,12.07,0.00,-0.01,-0.01,20.6,20.6,0,0
52089,4,2,47.9,1,0,0.0,0.0,4.79,12.17,12.17,0.00,-0.01,-0.01,20.6,20.6,0,0
52111,4,2,47.9,1,0,0.0,0.0,4.79,12.26,12.26,0.00,+0.00,-0.01,20.6,20.6,0,0
52174,4,2,47.9,1,0,0.0,0.0,4.79,12.36,12.36,0.00,+0.00,-0.01,20.6,20.6,0,0
52196,4,2,47.9,1,0,0.0,0.0,4.79,12.46,12.46,0.00,+0.00,-0.02,20.6,20.6,0,0
52259,4,2,47.9,1,0,0.0,0.0,4.79,12.55,12.55,0.00,+0.00,-0.02,20.6,20.6,0,0
52282,4,2,47.9,1,0,0.0,0.0,4.79,12.65,12.65,0.00,-0.01,-0.01,20.6,20.6,0,0
52345,3,1,47.9,1,0,0.0,0.0,4.79,0.00,0.00,0.30,-0.01,-0.01,20.6,20.6,0,0
52367,4,2,47.9,1,0,0.0,0.0,4.79,0.10,0.10,0.00,+0.00,-0.01,20.6,20.6,0,0
52390,4,2,47.9,1,0,0.0,0.0,4.79,0.19,0.19,0.00,+0.00,-0.01,20.6,20.6,0,0
52412,4,2,47.9,1,0,0.0,0.0,4.79,0.29,0.29,0.00,+0.00,-0.01,20.6,20.6,0,0
52442,4,2,47.9,1,0,0.0,0.0,4.79,0.48,0.48,0.00,+0.16,-0.02,20.6,20.6,0,0
52472,4,2,47.9,1,0,0.0,0.0,4.79,0.67,0.67,0.00,+0.16,-0.02,20.6,20.6,0,0
52500,4,2,47.9,1,0,0.0,0.0,4.79,0.77,0.77,0.00,+0.16,-0.01,20.6,20.6,0,0
52563,4,2,47.9,1,0,0.0,0.0,4.79,0.86,0.86,0.00,+0.16,-0.01,20.6,20.6,0,0
52586,4,2,47.9,1,0,0.0,0.0,4.79,0.96,0.96,0.00,+0.06,-0.03,20.6,20.6,0,0
52649,4,2,47.9,1,0,0.0,0.0,4.79,1.05,1.05,0.00,+0.06,-0.03,20.6,20.6,0,0
52672,4,2,47.9,1,0,0.0,0.0,4.79,1.15,1.15,0.00,-0.01,-0.01,20.6,20.6,0,0
52735,4,2,47.9,1,0,0.0,0.0,4.79,1.25,1.25,0.00,-0.01,-0.01,20.6,20.6,0,0
52758,4,2,47.9,1,0,0.0,0.0,4.79,1.34,1.34,0.00,+0.00,-0.01,20.6,20.6,0,0
52821,4,2,47.9,1,0,0.0,0.0,4.79,1.44,1.44,0.00,+0.00,-0.01,20.6,20.6,0,0
52844,4,2,47.9,1,0,0.0,0.0,4.79,1.53,1.53,0.00,-0.01,-0.01,20.6,20.6,0,0
52907,4,2,47.9,1,0,0.0,0.0,4.79,1.63,1.63,0.00,-0.01,-0.01,20.6,20.6,0,0
52929,4,2,47.9,1,0,0.0,0.0,4.79,1.72,1.72,0.00,-0.01,-0.01,20.6,20.6,0,0
